"","GSM230349","GSM230350","GSM230351","GSM230352","GSM230353","GSM230354","GSM230355","GSM230356","GSM230357","GSM230358","GSM230359","GSM230360"
"RFESD",2.75814783545457,2.87229443827222,2.71593601181656,2.68661479440115,2.89111100784415,2.75544511019813,2.83341441678605,2.76531457205234,2.81903687521703,2.46710770494103,2.70092899989569,2.50378624602783
"RFFL",4.14694894507757,3.93075125350709,4.03198702971924,3.76157642637708,3.77684447509231,3.71588165637809,3.78372791015523,3.80927603784057,3.78849630252874,3.77909560013755,3.74882128931824,3.6965732438582
"RFK",6.24945912214196,6.02207060282987,6.02123562765335,5.87580030308204,5.68773877285075,5.47892407161214,5.8847433044334,5.8565128086462,6.00622721985325,6.0248914948901,5.65772526387942,5.74772939486191
"RFLNA",3.19314708171097,3.38753068035341,2.98270678730226,3.08574198206623,3.01582064820269,3.25367713738668,3.05518007071875,3.1811401411751,3.18851348142352,2.86264372608642,3.21593443086637,2.9648390229606
"RFLNB",5.69742835020956,5.51877251241186,5.66730682685036,6.25329740616904,6.17739706155061,5.9269815922851,6.21463443531145,6.56209379608693,6.15053194106355,6.3504724292385,6.0658627431683,6.18463573552616
"RFNG",4.45691339350071,4.46061533902482,4.57275276733883,4.63479904581791,4.46449936200905,4.76740276371949,4.86642004866007,4.79627898061428,5.05747650378566,4.90222232802901,4.85977253344002,4.93596509406313
"RFPL1S",6.03153004673971,5.69645995384574,5.90465899763748,5.87742639051813,5.70886440339043,5.76948290775892,5.80946226076211,6.14512669211188,5.79565532167722,5.92885637670617,5.71602516330887,5.850901050351
"RFPL2",3.26780068178084,3.591559747789,3.39817859361028,3.78605491970729,3.56707300745576,3.55684293772058,3.55778022068849,3.46534460974619,3.4679995099227,3.47777018545185,3.34601760229664,3.53471693438407
"RFPL3",3.44879953289039,3.37548012981695,3.43924833991236,4.03217765762052,3.7168550019281,4.06918050709786,3.60297878330189,4.06422032428662,3.86685092379392,3.3565557805585,3.57778491040248,3.51117046884981
"RFPL3S",3.15026528981218,2.94276060506328,3.02273962817031,2.92509940601807,2.9622095724946,2.95149753574607,2.74658323261282,2.72789177590002,2.89319627834932,2.89319627834932,2.90568159947773,2.78500444687507
"RFT1",4.95940787913355,4.84066678602628,4.86497198209224,4.59467833513922,4.697846959989,4.67320950882579,4.57248869267543,4.69162592494473,4.68755836141342,4.6855507296336,4.79484673471812,4.63590232690627
"RFTN1",5.71845929024142,5.69522082346446,5.60179209137581,5.25172826731299,5.23167037962817,5.13451709641153,5.08301028564361,5.27969191499947,5.2696099276919,5.27893823854532,5.31938243288676,5.18663406454758
"RFTN2",3.59365805035541,3.49014686744114,3.36398226762715,3.59176659646176,3.72437961875274,3.6267629129147,3.52632135410545,3.7203848501945,3.67153396732711,3.67126653950971,3.69304566227258,3.51376475094848
"RFWD3",3.85941415697807,3.65689685979841,3.50332911179657,3.47352647269002,3.89491941547679,3.42939181152437,3.2031750939562,3.80612667632281,2.97813633687702,3.65689685979841,3.73676388939406,3.42376881156393
"RFX1",3.80237943472194,3.99248342735097,3.67585708060215,3.87436335679517,3.92117996857166,3.76494115752617,3.9379742388571,3.78214950837467,3.8894015747274,3.85356762381953,3.9171870742744,3.77740138944859
"RFX2",3.67788102918183,3.67330894118696,3.77242821991907,3.73434823672252,3.7089491375904,3.91726237547005,3.568206599196,3.79580997945227,3.8533156100422,3.73339527528714,3.69803227998443,3.62826655144216
"RFX3",3.62907874550443,3.50021405858226,3.72827421184159,3.3039382315883,3.29829096341294,3.23195337430433,3.23397332362552,3.43366075596108,3.47498724151812,3.51829842404102,3.48786025412483,3.13214409748364
"RFX4",1.82760715065313,1.90104614823061,1.94514884713215,1.90500856615752,1.91114407726765,2.01107525816426,2.06041111157095,2.00020481071475,1.90670063561983,2.0209974658483,1.9876237868372,2.02734874669343
"RFX5",7.41397344778636,7.197403818846,7.21823663388694,7.05563442943895,6.99950944041623,6.85542521811321,6.9074480956,6.9594017337104,7.02282580649677,7.11139794022223,6.95352529563321,6.93760100329034
"RFX5-AS1",3.26220221312061,3.21954064018136,2.96050923482733,3.08540288697225,2.94086930804765,3.14148265705221,2.97718164673521,3.07626286052593,3.61198725592537,3.00165106314662,3.29098240399239,2.902332008299
"RFX6",1.88831774050726,1.91577313665054,2.08005726054732,2.06043538088859,2.11773503391337,2.22806310268219,2.11773503391337,2.2838449315964,2.25874100316456,2.25054430323407,2.11773503391337,1.91577313665054
"RFX7",5.11889794484873,4.86004520161354,5.21847111772001,4.68167019233234,5.01576111526138,4.45149254238574,4.97766112822823,4.63785272299366,4.85431090328892,4.84957637632087,4.60440677964001,4.66505183379905
"RFXANK",7.97816297213957,8.04975355428738,8.01826749068718,8.45572110323947,8.15261922445783,7.98347944007432,8.06007511157097,8.06454913487208,8.20469334275814,8.32577620147343,8.27582375634329,8.23870894843733
"RFXAP",3.01824233241637,2.74103270648882,2.95022667944865,2.76737089881891,2.81526421467234,2.68965522696737,2.72521519734997,2.87437599534226,2.73701298841244,3.0880402490297,2.88070140745976,2.85664353872416
"RGCC",4.28057715355162,4.37494171608496,4.16718532031632,4.56898765364884,4.42161511513141,4.66184970635653,4.66886271535662,4.7521262260125,4.74896232662103,4.66372495489349,4.87263671671221,4.59682817704469
"RGL1",7.88470284271805,7.6934732645964,7.93095938195516,7.37020662604229,7.50644249988,7.41856183738718,7.68862076897833,7.71199829909156,7.58122861625228,7.68645052216814,7.49245124776143,7.42690143352624
"RGL2",6.48383673149941,6.59255110347902,6.61090192625188,7.31669353480208,7.25796140201215,7.21914529734381,7.24898708563001,7.27966961773231,7.39708422566151,7.40389722740272,7.28080652576808,7.29369217284647
"RGL3",3.02291448229203,2.99079719127382,2.75892510044148,2.88407377865242,2.83520299967372,3.17299476849994,3.08151778127787,3.06996970472454,3.16322346141302,2.9088757739949,2.9797178299967,3.0188832315939
"RGL4",2.18083824054091,2.27884189776478,2.0189786849292,2.12468342069948,2.10867694659346,2.03287290363245,2.07773436039934,2.19216602437004,2.28528901137951,2.02525280650747,2.18796544022872,2.24718670262121
"RGMA",2.80553309087258,3.0459087530195,2.77388962316512,3.02428895626481,2.73153972292118,3.02460861284998,2.75519603026325,2.91570641834785,2.97109838612523,2.93723783276158,2.91193053812377,3.17786435566485
"RGMB",3.82334502788161,3.3791336049781,3.68497839161382,3.11711000121161,3.09117996982711,3.1633246503516,3.21197405188471,3.28022693187343,3.15184712683233,3.26886111318057,3.16183368870404,3.15648712581018
"RGMB-AS1",2.27366334300291,2.00893446218568,1.85982965789095,2.21820381968708,1.97188048974198,2.01566634295715,1.99758476277319,1.99363789313225,2.19118286306975,2.0144887584156,2.09681147288888,2.13576494002824
"RGN",2.43504081271611,2.20422685347581,2.23959218622765,2.44247621314325,2.37544384291118,2.48045654441108,2.36053095556837,2.58336965489471,2.47139086165385,2.40413175970024,2.52203651337589,2.56997906583268
"RGP1",5.49416495694519,5.46230727683414,5.39332697206333,5.3365639005134,5.36126405202393,5.55243115548414,5.15707482565077,5.39354957595467,5.21741591726776,5.44662955964113,5.37111617092981,5.27972592820239
"RGPD1",3.96890774138281,3.73243301897761,3.93238431753292,4.06967277495725,4.0905941758513,3.90760159751962,3.83386203146661,4.04332699290295,4.09957025135131,4.22640753892909,3.99722117492677,4.01707254902666
"RGPD5",5.29136331857513,5.31136323452352,5.41770005574424,5.47036019751904,5.39158259526117,5.45974749856065,5.46768715916206,5.45837079972608,5.33084340493621,5.38990556966398,5.33287866252083,5.42624669783882
"RGR",2.68228747160717,2.68210372314835,2.63250843093182,2.72388636672904,2.68078439643016,2.82798963099685,2.6248090319029,2.82595999293749,2.74593206432242,2.45224704942128,2.69107874990454,2.73083815031066
"RGS1",5.59565590150283,5.48424085578591,5.58343714143079,6.24196444913037,6.1800700389483,6.35381269942397,6.04126741127408,6.07809886037838,6.51473252819305,6.5263342892153,6.4305545270024,6.16744408372908
"RGS10",4.99292907003585,4.864759418607,4.83415621894459,5.41940180407048,5.54440239351482,5.38845688620458,5.51631697685153,5.21373048495502,5.64974165862841,5.5075011496002,5.52082210169676,5.43770149164595
"RGS11",2.99740240678931,3.01795008607328,2.88975900776673,3.02266492487043,2.71732560817481,2.80626736485935,2.91023121019381,2.9792968568792,2.94629857450076,2.78718079061354,2.90852536523777,2.8549705095841
"RGS12",2.68165791896765,2.69074990114735,2.66831333151997,2.74187970864637,2.67206612546634,2.80691783963562,2.66960829373664,2.67789749061503,2.71667413773059,2.63950584564726,2.65172004228193,2.68466215709455
"RGS13",2.92503833395439,2.8615043623506,2.86036714654683,2.86429282222334,2.61060596182683,2.7552607309847,2.71326169704922,3.30909363141832,2.64176556134238,3.71320340248699,3.53725135122621,3.40900777973903
"RGS14",3.54328250702331,3.78306448512046,3.75153241697161,4.26167582347046,4.16791348699064,4.1155116453675,3.88491243302869,4.21947763208278,4.5547702453643,4.46845177774499,4.16348531688061,4.09544760568183
"RGS16",4.19375573557792,3.69254646000195,3.63550413049721,3.31492721852717,3.20398150477822,3.11280429378148,3.36125526222849,3.33458006100475,3.34164039762745,3.26484997320215,3.40161318519904,3.28629970412548
"RGS17",2.52387762591797,2.78170399726853,2.78243673966386,2.47834042565647,2.51574105794519,2.88490832950521,2.87600753893416,2.77188395918851,2.52360863794886,2.65023355078918,2.52185778608992,2.53693164837259
"RGS18",2.86160175108166,2.81409656802119,3.02870999414473,3.50818380480517,3.79847748683317,3.47891573214022,3.52087771113746,3.68149875223382,3.81018316927483,3.89268702396261,2.94301015621372,3.21931467178487
"RGS19",6.83826301878571,6.78241639523349,6.89368922895635,7.05351527015667,6.88350269250941,6.97968245676052,7.1658211756767,6.9917889093365,7.37333420212141,7.23365084398522,7.04179329096378,6.97636960051599
"RGS2",8.17068448442042,8.41482613763605,8.5751719570848,9.78259287157711,9.64864324551159,9.49205288869256,9.5149677251788,9.45592412425738,9.50747355867025,9.48415880684036,9.49916067728941,9.50249772964136
"RGS20",3.60347644764271,3.48255992355501,3.3900474361061,3.54193158499037,3.11172737424569,3.32904817481425,3.1676462428411,3.28387849378604,3.26781700353521,3.21718434811703,3.25292633094353,3.01299868390922
"RGS22",2.44247621314325,2.59797554294601,2.42710476126475,2.58382707127118,2.81125598681988,2.76008068526856,2.77509257635551,2.63190588789343,2.88221607666664,2.5892866958337,2.87311341803721,2.5088566299042
"RGS3",2.953538309941,2.95756883620003,2.78370925298451,2.86666526891494,3.12052505527319,2.95358786990402,2.92077241216197,3.02425397678142,3.14488231472697,2.8356872369283,3.01209565166659,2.9787267411347
"RGS4",2.5219603809382,2.62686175360407,2.59431288749434,2.58346081038654,2.61117638844746,2.6152728694822,2.67382961789988,2.66860730672084,2.65038398486634,2.34702349254038,2.57234899384347,2.58022527770327
"RGS5",3.13346172657096,3.23139201303951,3.214191354394,3.1403761393076,3.29499455152493,3.14153811286416,3.24311930128919,3.35104190952446,3.17572220003381,3.25067778283115,3.11033746986695,3.19248189406154
"RGS6",2.96691410637404,2.89517803182177,2.82652019116436,3.01096071495519,2.91116995851542,3.06118361422206,2.9894950329025,2.98814311739253,2.9075309544115,2.79488856981332,2.96066755930569,2.98626880045231
"RGS7",2.06110787678977,2.14835146476208,2.02723655946833,2.01359185928728,2.23145648881273,2.02298537447843,2.23229487892586,2.16006132701653,2.04307399761027,2.15143343489214,2.08091401303783,2.02332792070004
"RGS8",2.33108154973096,2.47806793330977,2.38162630999975,2.46668969777566,2.54525021606613,2.49600733868222,2.45976342176563,2.60722116502125,2.53911074058614,2.32857775242098,2.43500413924645,2.61439667762856
"RGS9",2.18651146531374,2.37737999297235,2.35620693301719,2.53804617416382,2.2994323165697,2.34572855078338,2.4151492795405,2.29771949401344,2.28443778215898,2.55011301106706,2.40007541725783,2.2786783552747
"RGS9BP",2.2273362999514,2.08606145042993,2.19216602437004,2.01048861194968,2.40998619506921,1.97544552288029,2.21190492030776,1.98344224794799,2.25944958256995,2.33948421949802,2.06537521347271,2.2305143354697
"RGSL1",2.77196919239332,2.89880310829087,2.72828204585713,2.995269425273,3.05508175322608,3.02011160690626,2.61959750788171,2.88374291355672,2.88123100669103,2.75484539407329,2.84976071782873,3.04666092555946
"RHAG",2.75453567313257,2.94612428620047,2.68474069671168,2.7738786973814,2.78024015682732,2.64974991748167,2.90022934956315,2.74457399911506,2.60535861961563,2.51267261169573,2.8479799054324,2.89437551929767
"RHBDD1",4.8012608498269,4.65338912694164,4.70419592134527,4.54301292834373,4.54872869456229,4.43910271628622,4.57137297905501,4.59609152686496,4.28470309756739,4.62478313411914,4.61399519616516,4.57058334781056
"RHBDD2",7.13790812274156,7.21883377986879,7.22891107398465,6.97905695780141,7.00429831905275,6.97104613820593,6.70425308776696,6.9636489243815,7.04919670340908,7.20434779316612,7.05869348534392,6.99949431221197
"RHBDD3",4.06427942501507,4.0070213292073,4.08003567357852,4.16294466191364,3.93598104166596,4.0444118292614,4.013675499567,4.15778614180062,4.39664575982676,4.05153096768109,4.07130464056837,3.92567101436356
"RHBDF1",3.21610281439395,3.32445967112773,3.24140576061634,3.39848906952514,3.44187166508843,3.57466096646455,3.05272941793866,3.31984468340719,3.49233297974519,3.46515378300044,3.3717030095532,3.24536566032753
"RHBDF2",7.10497671670944,7.09422083487869,7.23285758503763,6.38185620160812,6.5610285325527,6.53456678029214,6.3749889880441,6.30453508142412,6.63957797123886,6.61231102333625,6.77432436884089,6.3180609493082
"RHBDL1",2.25458961386206,2.26302459574027,1.8485304627946,2.30730051937555,2.58257732443484,2.09924054549868,2.26302459574027,2.02627884101115,2.77377617118831,2.32344116587495,2.45821816760007,2.2093743514415
"RHBDL2",3.4722793783844,3.4822447965667,3.32590000892813,3.6627491577891,3.5648917307524,3.55663871734853,3.48876710963346,3.58137259946663,3.55982704291671,3.54567869825018,3.49492652366806,3.46233519921208
"RHBDL3",2.54138572992488,2.79070735606734,2.62943427264925,2.72497874419835,2.69855119459484,2.71370341097425,2.70202750034658,2.65765501609462,2.66630854071622,2.48820197041502,2.68728257215565,2.51982737227019
"RHBG",3.965971196623,4.20992776314686,3.92582815325261,3.87314113714076,4.02548343832998,4.34161431652053,4.03838368869694,3.87437452696746,3.98144826524098,3.80801839192892,3.99393358636939,4.04168974233939
"RHCE",2.91946371184985,3.19911365149976,2.92448623564792,3.15830616455403,3.25701884541067,3.08615481977444,3.0874926302486,3.09445423188076,3.05744158035241,2.89335759139807,3.03268906753433,3.06169027202542
"RHCG",2.82268703667343,2.67223077733828,2.51751013048446,2.64686770492331,2.78449789042318,2.68283576140586,2.62979244056486,2.68376128850832,2.87474577858591,2.60983912070692,2.64447319929067,2.56857154303413
"RHD",2.68848448244916,2.76193271927033,2.67453601943673,2.89155903873071,2.84043897822056,2.9098459691335,2.84775011396234,2.92486326998289,2.79410304090184,2.88212788066028,2.9496679654444,2.83154392757295
"RHEB",5.46709761294325,5.49344795593209,5.55106311676645,5.34327798404874,5.34687126189289,5.35299570518246,5.36975570487255,5.20659789096975,5.51769180864596,5.38958902393725,5.39782062038982,5.31060113877126
"RHEBL1",2.79998073431136,2.77912386954082,2.7870520305311,2.88011765339921,2.78306975050966,2.8659542666017,2.7307276717913,2.73888275950107,2.9122946430705,2.60342883689425,2.70058135709536,2.7693419817919
"RHEX",3.28836598435388,3.45439915160831,3.41172326206105,3.48127959735999,3.52030791810493,3.45300188028955,3.42892981678952,3.56688863222098,3.40124440626617,3.37057761110537,3.46854541603526,3.54890292351062
"RHNO1",3.752168133337,3.52804246106004,3.5103013702573,3.5108087782035,3.64942283164529,3.43615181105047,3.35240534282,3.2250995110962,3.4930056370461,3.40232007977317,3.46877851172494,3.5140283320223
"RHO",3.2378416613113,3.38070244660828,3.15219717475341,3.17316004987712,3.41139450601325,3.56646816752286,3.40737315039064,3.29371991302335,3.58924553042486,3.18147852524165,3.42043790568335,3.49553816768409
"RHOA",7.74691514966809,7.78182155708628,7.842899257157,8.03334420445857,7.92799021507389,7.77051563427613,7.72267929617119,7.87887146099577,7.73077017430098,7.93247097728452,7.92456521665952,7.95007314685046
"RHOB",3.54759937677759,3.59079347170759,3.55886247420632,3.87003044853028,3.87584838718879,4.00432223149966,3.69014070868091,3.89589065333131,4.10149089742131,3.92589747242731,3.85241753481454,3.91198238903405
